job_title,job_role,company,job_location,job_summary,post_date,today,job_salary,job_url
Sr. Data Analyst,Data Analyst,Invictus Data,"Chennai, Tamil Nadu","Mine site traffic, engagement, and sales data to drive actionable insights on a product, category and general business level..Leverage analyses and insights to support improvements in customer experience and revenue growth..Analyze site traffic and Conversion data and work with stakeholders across Marketing, Product, Promotions, Site Merchandising, etc. to optimize user experience..Provide data-driven thought leadership to help the business identify areas to improve in terms of traffic, marketing investments, site optimization, and promotions. Leverage predictive modeling techniques in the process..Continually evolve analytics processes and tools; incorporate new sources of data to improve understanding digital business and customers..Prepare reports and support stakeholders with deriving insights for weekly business reviews)..Proactively work with business units and teams to understand and translate data-driven initiatives and potential ideas. Synthesize ideas and suggestions from stakeholders and users to determine what to build based on business priorities, strategy and vision",Urgently hiring,2023-03-08,"From ₹10,00,000 a year",https://in.indeed.com/company/Invictus-Data/jobs/Senior-Data-Analyst-0932c6f24fc493b4?fccid=0f62249949b1abe8&vjs=3
Data Analyst,Data Analyst,Cloud Certitude,"Gurgaon, Haryana","Responsible for organizing data related to sales numbers, market research data extraction from different resources like linked In , zoom info and other research tools.. Using automated tools to extract data from primary and secondary sources.. Developing and maintaining databases, data systems – reorganizing data in a readable format.. Performing analysis to assess quality and meaning of data.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=9ac3f2f26325412d&fccid=16fc59ea17b815b1&vjs=3
Data Analyst,Data Analyst,Indium Software,Remote,"Data Analyst.....Role Title – Data Analyst – Domo. Work Experience – 3+ Years. Academic Requirements – B.E / B. Tech /Bachelor’s Degree in Information Systems / Computer Science. Work Location – Remote (India). Key Responsibilities. Designing, developing and maintaining ongoing reports, metrics, analyses and dashboards to drive key business decisions.. Making recommendations for new metrics, techniques and strategies to improve business processes.. Enabling effective decision making by retrieving and compiling data in digestible format from multiple sources.. Driving insights to improve returns compliance and experience.. Skills Required for the Job/Professional Skill Set –. Strong SQL Experience with BI tools such as:. i) Domo. ii) PowerBI. iii) Tableau. Good Communication skills.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=38ce5ae80543b86a&fccid=2c25ea6cf84dad59&vjs=3
Data Analyst/ Customer Analyst,Data Analyst,People impact,"Bengaluru, Karnataka","Become familiar with our data assets, measurement techniques, QA processes, and overall analytic capabilities.Help establish a center of excellence for customer measurement to ensure we are framing up measurement solidly from input to execution.Build out more advanced approaches to elevate our measurement practice.Partner with the GE Customer Intelligence team directly deliver measurement needs around key customer initiatives",Posted 14 days ago,2023-03-08,"Up to ₹35,00,000 a year",https://in.indeed.com/company/People-Impact/jobs/Data-Analyst-f8a0ad6062c8f244?fccid=9454f3074dfd73a9&vjs=3
Data Analyst - Human Resources,Data Analyst,Research Triangle Institute Global India Private Limited,"Delhi, Delhi","Provide consistent, timely, accurate and customer-focused HR transactional services and data administration to the HR team and other stakeholders in the organization..Main trackers, generate reports and manage employee files (soft copy version/hard copy version) for internal record keeping..Prepare & update reports and trackers (including leave tracking/mandatory trainings etc.) for periodic compliance audits..Conduct data analysis and share inputs with division head to effectively support ongoing programs..Support HR team in new process and tools implementation, automation of existing processes..Understand and be compliant with the corporate data protection and confidentiality policies..Work with HR team to resolve customer questions or issues in broad range of HR matters",Posted 30+ days ago,2023-03-08,"From ₹6,00,000 a year",https://in.indeed.com/company/Research-Triangle-Institute-Global-India-Private-Limited/jobs/Data-Analyst-f560bc51e8656000?fccid=6a4fee51c11b0d7e&vjs=3
Data Analyst,Data Analyst,Broomees India Pvt. Ltd.,"Delhi, Delhi","Identify the problem statements backed by data and develop/test hypothesis..Perform exploratory data analysis and deliver actionable insights and recommendations..Troubleshooting data related issues or inconsistencies in reports.Finding and resolving data quality problems.Create new dashboards/reports and enhance/automate the ongoing reports.Good to have in-depth knowledge about Data Analytics, Statistical concepts, Predictive",Posted 30+ days ago,2023-03-08,"₹25,000 - ₹30,000 a month",https://in.indeed.com/company/Broomees-India-Pvt.-Ltd./jobs/Data-Analyst-2e2f0d11fcf5e346?fccid=3029729e683d15c3&vjs=3
Software Engineering: Data Analyst,Data Analyst,Logikview,"Indore, Madhya Pradesh",Desired skills include:,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=47535c733512d452&fccid=5841c9ef396847e6&vjs=3
Data Analyst,Data Analyst,Leegality,Remote,"Analyze vast and complex datasets ranging from back-end data, front-end product usage logs, to financial information and derive actionable insights to achieve business goals..Present data in clear and comprehensible form to management and other stakeholders..Set up data driven KPIs, dashboards and reports and strive to create a data driven culture.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=2ccce90cf9f3afad&fccid=d51ca5e154a2c750&vjs=3
Senior Data Research Analyst,Data Analyst,Morningstar,"Navi Mumbai, Maharashtra","Hands-on development of Python engines will be an integral part of the responsibilities. Research, design, execute, test and document fixed income engine prototypes. Liaise between business, implementation, and fixed income teams. Develop new solutions to improve Morningstar product offerings. Developing insights on large scale data requiring data cleaning and statistical analysis as needed. Communicating results to rating analysts, senior management and other key stakeholders",Posted 1 day ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=e9a7596cf63f1384&fccid=acfb0b086b8f975d&vjs=3
Data Analyst,Data Analyst,Heptarc Technology Solution,India,Create data in Heptarc App. Monitor / Collect data on social media. Generate analytic data,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=82087a1d674fab8f&fccid=4de4fc21d033c2ee&vjs=3
Data Transformation Analyst I,Data Analyst,S&P Global,"Gurgaon, Haryana","S&P Global Corporate ...The Role: Data Transformation Analyst I ...The Location: Bangalore, India ...Responsibilities:. Understand and interpret the technical data available in Component Manufacturer datasheets such as Electrical attributes, Part status and life cycle related attributes, Environmental compliance information, Production discontinuance notices, Product change notifications etc. of an electronic/mechanical device. Capture /QA the data as per the guideline, capture templates and deliver the data as per set Quality targets. ...Requirements:. Classification, Data Capture and QC of alert documents for electronic components, Component Life Cycle , Export compliance , Country of Origin (COO) etc, .Interpret, Analyse and Match Customer part numbers and Manufacturer part numbers with Parts in Part Intelligence Database. .Ability to identify Alternate Components which are functional or Drop-in replacements for Obsolete and End of Life components. .Search and Source Data, Alert documents from manufacturer websites and other sources relevant for Parts database customers. .Responsible for Error free deliveries .Other Specifications .Candidates should possess Good knowledge on various Electronic components and basic functions, RoHS and REACh, Part lifecycle and ISO-9001:2015 .Excellent communication and interpersonal skills .Graduate in Engineering – Electronics & Communication, Electrical Engineering. .BE with 1 Year or more in similar industry ...About Company Statement:. At S&P Global, we don’t give you intelligence—we give you essential intelligence. The essential intelligence you need to make decisions with conviction. We’re the world’s foremost provider of credit ratings, benchmarks and analytics in the global capital and commodity markets. Our divisions include S&P Global Ratings, S&P Global Market Intelligence, S&P Dow Jones Indices and S&P Global Platts. For more information, visit www.spglobal.com .. S&P Global is an equal opportunity employer committed to making all employment decisions without regard to race/ethnicity, gender, pregnancy, gender identity or expression, color, creed, religion, national origin, age, disability, marital status (including domestic partnerships and civil unions), sexual orientation, military veteran status, unemployment status, or other legally protected categories, subject to applicable law. .. ----------------------------------------------------------- .. Equal Opportunity Employer .S&P Global is an equal opportunity employer and all qualified candidates will receive consideration for employment without regard to race/ethnicity, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, marital status, military veteran status, unemployment status, or any other status protected by law. Only electronic job submissions will be considered for employment. .. If you need an accommodation during the application process due to a disability, please send an email to: EEO.Compliance@spglobal.com and your request will be forwarded to the appropriate person. ...US Candidates Only: The EEO is the Law Poster http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf describes discrimination protections under federal law. .. ----------------------------------------------------------- 20 - Professional (EEO-2 Job Categories-United States of America), DTMGOP203 - Entry Professional (EEO Job Group), SWP Priority – Ratings - (Strategic Workforce Planning) ...Job ID: 280655 ..Posted On: 2023-02-27 ..Location: Gurgaon, Haryana, India",Posted 8 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=77077070bdf9340d&fccid=b716e44d2c6283e7&vjs=3
Global Data Analyst,Data Analyst,Hitachi Energy,"Chennai, Tamil Nadu","Liaise with Market & Business Visibility team in M&S Operations, to view the processes, transactions and determine how well processes are running, and whether they are delivering maximum value accu-rately and completely to the business..Data Visualization & Analytics.Develops and maintain reports and dashboards (including but not limited to Power BI, Salesforce.com reports and Dashboards) for the Marketing & Sales stakeholders. Supports in training the stakeholders about the usage of the reports and dashboards..Proactively monitors and strives to maintain high levels of data quality and completeness..Perform analysis and develops recommendations for continuous improvement opportunities and valuable insights across the data sources, Manage user access permissions and access rights to files, system, and services.Gathers, interprets, and uses complex data to develop actionable steps that will improve processes and optimize results .Develops and maintain reports and dashboards (including but not limited to Power BI, Salesforce.com reports and Dashboards) for the Marketing & Sales stakeholders.Support key Marketing & Sales processes for Market and Demand estimations, Target setting and Growth Planning and support creation and maintenance of performance analysis dashboards..Proactively monitors and strives to maintain high levels of data quality and completeness and support the central Go to Market team and major stake holders from regions and business units with deep-dive analysis..Supports in training the stakeholders about the usage of the reports and dashboards.",Posted 30+ days ago,2023-03-08,From ₹140 an hour,https://in.indeed.com/rc/clk?jk=da99e23141da1cac&fccid=8774bcbf6844c59c&vjs=3
Data Analyst,Data Analyst,TheHive,Remote,"Managing master data, including creation, updates, and deletion..Managing users and user roles..Provide quality assurance of imported data, working with quality assurance analysts if necessary..Commissioning and decommissioning of data sets..Processing confidential data and information according to guidelines..Helping develop reports and analysis..Managing and designing the reporting environment, including data sources, security, and metadata..Supporting the data warehouse in identifying and revising reporting requirements..Supporting initiatives for data integrity and normalization..Assessing tests and implementing new or upgraded software and assisting with strategic decisions on new systems..Generating reports from single or multiple systems..Troubleshooting the reporting database environment and reports..Evaluating changes and updates to source production systems..Training end-users on new reports and dashboards..Providing technical expertise in data storage structures, data mining, and data cleansing.",Posted 30+ days ago,2023-03-08,"₹1,50,000 - ₹2,50,000 a month",https://in.indeed.com/company/TheHive/jobs/Data-Analyst-206719519c8d0e3d?fccid=3f6264f8e7e6996f&vjs=3
Data Management Analyst - Data Catalog,Data Analyst,Air Products,"Pune, Maharashtra","Configure data sources for technical data ingestion. Identify and define enterprise data domains and data entities across the spectrum of business applications. Create data flow diagrams and integration diagrams. Understand data migration requirements. Identify and document business rules/logic to apply to data. Driving excellence in the areas of optimizing services and work processes, improving quality and reliability, and lowering total costs. Defining and implementing effective and efficient standards, support models and processes. Working with business users to populate and define the Enterprise Data Catalog data and attributes",Posted 14 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=2e6f9f25439401cd&fccid=e30562474c83900b&vjs=3
Data Analyst - Consumer Analytics,Data Analyst,Lilly,"Bengaluru, Karnataka","Working with media and digital advertising experts to help answer business questions by analysing large volumes of data from sources like Google Ad Server, DCM, Double Click, Google Search/Ads. Campaign Metadata etc.. Share findings from analysis along with recommendations to a wide variety of business and technical stakeholders. Perform detailed analysis of Media, Marketing, Search Engine and Social Ad server’s data sources for to define cleansing rules for data quality and modelling. Stay up to date in the ever changing ad-tech/mar-tech ecosystem and identify areas to drive more data driven thinking throughout the organization",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=e856c647765539ba&fccid=ac8d156b339793e6&vjs=3
Data Analyst,Data Analyst,Decision Tree,"Gurgaon, Haryana","Work as a member of the project team on analytics projects..Well-versed in quantitative analysis, research, data mining, trend analysis, customer profiling, clustering, segmentation and predictive modelling techniques..Work with high-volume and multi-dimensional data from different sources..Solve analytical problems through quantitative methods..Identify and analyze target segments..Perform regular and ad-hoc business analysis..Understand client's priority areas and business challenge to recommend solutions..Present recommendations to senior management..Design, update and maintain multiple databases..Perform data research, analysis, and logical data modeling to validate and document the usage of business data artifacts.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=623c6080f7c30a72&fccid=71cee6dec7f0dacb&vjs=3
Data Analyst,Data Analyst,Grid Logic Software Private Limited,Remote,SQL and Power BI,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=02aae773ac6ca945&fccid=3fe48533ae9fe92d&vjs=3
Data Science and Business Analytics,Data Analyst,Zotto Limited,"Delhi, Delhi","Involve in big data technologies and prototype solutions to improve our data processing and analytics architecture.Identify project issues, communicate them and assist in their resolution.Understand the healthcare domain and execute numerous projects at the same time.Cooperative and team focused attitude.Help the client to make efficient decision based on their need.Understanding for data, schema, data model, machine learning and how to bring efficiency in big data related life cycle.Comply with the terms and conditions of the employment contract, company policies and procedures, and any and all directives (such as, but not limited to, transfer and/or re-assignment to different work locations, change in teams and/or work shifts, policies in regards to flexibility of work benefits and/or work environment, alternative work arrangements, and other decisions that may arise due to the changing business environment). The Company may adopt, vary or rescind these policies and directives in its absolute discretion and without any limitation (implied or otherwise) on its ability to do so",Posted 25 days ago,2023-03-08,"₹4,00,000 - ₹6,00,000 a year",https://in.indeed.com/company/Zotto/jobs/Data-Science-Business-Analytic-5de9b3cf994186ef?fccid=1a7387be91e0a99f&vjs=3
Data Analyst Internship,Data Analyst,Crypto Mize,"Delhi, Delhi",To perform activities such as collecting and interpreting data.Must be able to analyse results based on researched data.Reporting the results back to the relevant members of the business.Identifying patterns and trends in data sets.Working alongside teams within the business or the management team to establish business needs.Defining new data collection and analysis processes,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=045dea5e40561f63&fccid=bdad58a8df3ba8a4&vjs=3
Data Analyst,Data Analyst,Falcon Smart IT,"Chennai, Tamil Nadu",Job Title : Data Analyst.Location : Bangalore.Job Type : Fixed term contract....Responsibilities and Duties:....1. Advanced excel and macros.2. Data Analysis - mainly ERP download reports in inventory.3. Who knows sharepoint - who can maintain it with periodic content publishing.4. Write success stories and capture kaizens well versed in ppt.5. Fixed term contract for 12 months based in Bangalore.6. If the candidate proves to be good we will consider giving him full time position. After 1 year.,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=09be939d1abd065d&fccid=aa250824d87103ac&vjs=3
Data Analyst(Advance Excel),Data Analyst,Simplyfyd Solutions,"Wakad, Pune, Maharashtra","Stays within radius of 10-12 kms ONLY of our Wakad office..Fine with 18 months locking period..The starting designation would be “Data Specialist” (purely basis experience) that would change over a period of time as “Assistant Data Analyst”, Data Analyst & so on..The salary range for fresher would be 15k to 18k per month (depending upon skills)..For experienced ones, depending upon domain experience and requisite skills, past salary drawn, etc..Although this is pure day shift, there are chances that the male candidates may have to work for night shift once in 6 months or a year. It’s once in a blue moon..Roles & Responsibiltiy -",Posted 26 days ago,2023-03-08,"From ₹15,336 a month",https://in.indeed.com/company/Simplyfyd-Solutions/jobs/Data-Analyst-85b99747ee03ace7?fccid=6a4bcb246cc4cbae&vjs=3
Data Analyst,Data Analyst,Q-Dat IT Solutions,"Bengaluru, Karnataka","Graduate in the analytical fields with strong academic credentials.Excellent written and verbal communication skills.Should have worked on excel and advance excel, MS Office",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=bde55d3608b97224&fccid=c4c1611523182324&vjs=3
Data Analyst,Data Analyst,Mirum Digital Pvt. Ltd.,"Mumbai, Maharashtra","Write and optimize in-application SQL statements, Procedures, Views Etc.",Posted 15 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=b70cdd81653b6ea4&fccid=30584d7fcc702043&vjs=3
Data Analyst,Data Analyst,Binmile Technologies,"Noida, Uttar Pradesh","Extensive knowledge of data, including investigation and analysis.The ability to use SQL queries..Advanced communication abilities, including the ability to work with people from various departments within the company..Knowledge of the project management process. In strategic business management, the ability to detect and deal with particular data will be crucial..Presentation platforms, data administration in excel spreadsheets, and the development of reports are among the skills required",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=3e9f89277d921342&fccid=a99e9e08a2f8d450&vjs=3
Data Analyst,Data Analyst,NPT technologies pvt ltd,"Mohali, Punjab",Food provided.Provident Fund,Posted 29 days ago,2023-03-08,?,https://in.indeed.com/company/NPT-TECHNOLOGIES-PVT-LTD/jobs/Data-Analyst-27208f917620fa00?fccid=204ca4247a99f8bb&vjs=3
Data Analyst-Researcher,Data Analyst,Elsevier,"Chennai, Tamil Nadu",Solves complex problems. Contributes to process improvements. Uses best practices and knowledge of internal or external business issues to improve products or services. Communicate and collaborate with key stakeholders,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=cb947825a9ae73a7&fccid=cc83b93538e07cb1&vjs=3
Data Analyst,Data Analyst,FloBiz,"Bengaluru, Karnataka","Analyse big data generated by millions of MyBillBook customers and come up with interesting market trends, user behaviour patterns and business insights..Analyse processes of internal teams with the help of data to optimise their workflow and efficiency..Work closely with Founders, Product, Sales, Marketing & other teams to define their analytics strategy and power their day-to-day decisions with the help of data.Proactively identify new problems with the help of data analytics and communicate it to respective teams for execution..Work closely with the engineering team to build high-capability analytics infra to power analytics.Collaborate with multiple teams and identify unique business insights which can help us grow or improve efficiency or refine GTM strategies.Automate & Productise manual business analytics tasks with the help of No-Code or Inhouse built solutions",Posted 22 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=b3413dead1d89cf4&fccid=713f7635249577f0&vjs=3
Data Analyst,Data Analyst,Rockwell Automation,"Pune, Maharashtra","Partners closely with Finance Enterprise Architect, Technical Leader to lead Program Increment sessions with Business stakeholders to identify 3-6-month priorities. Ensures that plan aligns with long term strategic goals for Finance Capability. Define business case to help prioritize/optimize execution based on team capacity. Coordinates the Scrum Master/Project Manager and project resources to ensure that projects are delivered on time and within budget.. Helps map out team-to-team dependencies and collaborates with capability teams accordingly. Improves systems and processes by studying current practices, designing modifications in partnership with stakeholders. Partners closely with Data Governance team to update metadata and data literacy content. Works with Data and Analytics Engineers to provide Level 3 support for Capability team.. Well versed in Analytics & Insights methodologies and tools – example: ADF, ADLS G2, Azure SQL DW, AAS, Power BI, Python, Data exploration & mining tools. Roll the sleeves if needed to use those technologies for Proof of Concepts or application validations. Maintains professional and technical knowledge by attending educational workshops; reviewing professional publications; establishing personal networks; benchmarking state-of-the-art practices; participating in professional societies. Has good understanding of application of Analytics & Insights to solve business outcomes.. Provides consultation to our business or enterprise shared services teams. Is hands on, innovative and out of box thinker to help provide robust solutions in a timely manner.. Is always striving to improve the Azure Analytics stack, methodologies, processes to drive decision intelligence within Rockwell Automation",Posted 7 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=be591ad249612789&fccid=a4b7e90c6a891db3&vjs=3
Walmart Data Analyst,Data Analyst,Kaliber Global,"Bengaluru, Karnataka","Must Have: Strong Written and Oral Communication; fluent in oral and written English .Must Have: Minimum of 2 Years of Advanced Experience with Excel and Google Sheets .Must Have: Minimum of 2 years’ experience with Walmart and any of the following E-commerce platform below. .   .Faire.com .Ebay .Wholesale .Starcrest .Zulily .Tundra .Macy’s .Wayfair ..Someone who has built trackers by themselves. .Knows how and where to download and process reports for Walmart and any of the following e-commerce mentioned above. .Experience in creating Profit Margin Analysis .Highly Organized with Strong Documentation and Excel/Google Sheet Presentation Skills .Highly inquisitive and self-motivated to dig ""deep"" to find impactful data insights in big data .Be able to maintain a high level of accuracy, quality, and presentation of data with dynamic deadlines for multiple departments .High energy and proven team player with a team-winning mentality; always willing to solve the problem .Preferred: Experience with automation, Power BI",Posted 22 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=ccb71ee6642a13e3&fccid=19d4d302d6a29216&vjs=3
Data Analyst (MIS),Data Analyst,HP Telecom India Pvt. Ltd.,"Surat, Gujarat","Designation:- Data analyst, Exper 3 to 5 years.Roles and Responsibilities:-.Separation, classification and analysis of data.",Posted 20 days ago,2023-03-08,?,https://in.indeed.com/company/HP-Telecom-India-Pvt.-Ltd./jobs/Data-Analyst-07bd7743df62cfa6?fccid=c3eea630711674cc&vjs=3
Analyst - Data Science,Data Analyst,Merilytics,"Hyderabad, Telangana","We expect you to work on complex, cross-functional analytical and research-oriented projects using advanced computational, machine learning and deep learning algorithms.. You will be responsible for developing proprietary algorithms for solving complex business problems while handling large amount of structured and unstructured data. You will be expected learn and use relevant knowledge of computer science fundamentals, distributed computing and machine learning to help build scalable analytical solutions. As a member of the Data Science team, You will need to leverage your expertise in advanced analytics and work closely with our technical team and core business teams for design and development of the analytical solutions. You would need to combine business knowledge with statistical and computational techniques to provide actionable business solutions for our clients",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=97a3d806e7774a8d&fccid=1b874eee11ca2bd7&vjs=3
Lead Data Engineering & Analysis,Data Analyst,Discover Dollar,"Bengaluru, Karnataka","Work with different departments and business heads to bring a data-driven approach and resolve the gaps that impact decision making of the business, both in day-to-day management and in making strategic trade-offs. . Leverage latest technology and best practices to deliver results, agility, efficiency and quality for data and visualization requirements. . Ensure that the Data Analytics team aligns to the business objectives and supports key initiatives for the squads and tribe. . Solve or improve existing solutions by collaborating with cross-functional teams. . Translate business requirements into day-to-day tasks for team members. . Plan and organize tasks for the team in a systematic manner. . Plan and manage Capacity and bandwidth in the team. . Strive towards automating reports and leverage latest technology to continuously improve this. . Identify & implement data transformation/cleansing requirements . Profile source data to check data quality and develop data pipelines . Write SQL code-Queries/Stored Procedures/Functions",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=50582ce6d96630d5&fccid=0fdab4af157863d9&vjs=3
Analyst -Trading Data,Data Analyst,Cargill,"Gurgaon, Haryana","Want to build a stronger, more sustainable future and cultivate your career? Join Cargill's global team of 155,000 employees who are committed to safe, responsible and sustainable ways to nourish the world. This position is in Cargill’s food ingredients and bio-industrial business, where we anticipate trends around taste, nutrition and safety to innovate and provide solutions to manufacturers, retailers and foodservice companies. .Job Purpose and Impact .. The Trading Data Analyst , will assist in the application of new models and globally integrated perspectives to generate strategic insights that will promote the company's competitive position and ultimately grow trading earnings. In this role, you will be a consumer of data working across product lines and assist in the evaluation of new data sets and new sources of data and participate in the design and implementation of basic application programming interfaces and data access queries by providing requirements for models or visualizations. Key Accountabilities .. Deploy a basic understanding of the trading questions that data can help to solve. .Validate quality and coverage of datasets while helping to prioritize and implement well defined data and analytical tool development efforts based on trading opportunity. .Collaborate across regional and global teams to ensure we capture, centralize and use the most valuable data for analysis in a systematic, repeatable and accurate manner with oversite from supervisor and higher level analysts. .Partner with and support other data analysts to validate quality and coverage of datasets. .Assist to define and design scalable and integrated data systems and processes and focus on continuous improvement of analytical methods and tools with oversite from supervisor and higher level team members. .Handle basic issues and problems under direct supervision, while escalating more complex issues to appropriate staff. .Other duties as assigned Qualifications .Minimum Qualifications .Bachelor's degree in a related field or equivalent experience .Ability to understand business requirements and serve as a consultant to internal teams .Knowledge of agricultural trading business and an understanding of the information that adds value to trading .Experience with and understanding of relational and distributed data systems .Experience using data visualization applications to develop and deploy insights and reporting .Other minimum qualifications may apply Preferred Qualifications .Ability to develop queries using multiple programming languages .Familiarity with scientific programming languages .Familiarity with using relational databases or distributed file storage applications .Understanding of commodity trading markets .Minimum of one years of experience with data or data warehousing systems",Posted 25 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=cfa801153f373245&fccid=d7d9a8241ba2f3ec&vjs=3
Intern - Data Analyst,Data Analyst,Software AG,"Bengaluru, Karnataka","BE/B.Tech/MBA in Marketing or Finance/M.Stats /BS in Mathematics ( 10th & 12 th : 75 % and above).. 0-6 months of relevant experience.. Should have strong analytical skills with the ability to collect, organize, analyse complex data with attention to detail and accuracy. Should have strong knowledge in Excel and Power BI.. Effective Communication skills.. Demonstrated ability to multitask and prioritize.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=0c0df477788794dd&fccid=12fb985a56946112&vjs=3
Data Analyst,Data Analyst,UBIS,"Kochi, Kerala",Health insurance.Leave encashment.Paid sick time.Provident Fund,Posted 13 days ago,2023-03-08,"₹20,000 - ₹25,000 a month",https://in.indeed.com/company/Ubis/jobs/Data-Analyst-98c97996c8798f74?fccid=2deab5b4c0fdd33e&vjs=3
Data Science & Analytics Consultant (Data Analyst),Data Analyst,Softcrylic,India,"Who We Are ...For 20 years, we have been working with organizations large and small to help solve business challenges through technology. We bring a unique combination of engineering and strategy to Make Data Work for organizations.. Our clients range from the travel and leisure industry to publishing, retail and banking. The common thread between our clients is their commitment to making data work as seen through their investment in those efforts.. In our quest to solve data challenges for our clients, we work with large enterprise, cloud based and marketing technology suites. We have a deep understanding of these solutions so we can help our clients make the most of their investment in an efficient way to have a data driven business.",Posted 5 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=78f2f8f8c6ff2a46&fccid=250ad56c7f62725d&vjs=3
Data Analyst,Data Analyst,GeoTechnosoft,"Noida, Uttar Pradesh",A work friendly environment with good expertise and proper guidance. Growth and Recognition based on your performance. A great opportunity to learn and enhance your skill. 5 working days Saturday & Sunday off,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=aa8c3ad62285cd35&fccid=5cc96631c4f0e6eb&vjs=3
Data Science & Analytics Consultant (Data Analyst),Data Analyst,Softcrylic,India,"Who We Are ...For 20 years, we have been working with organizations large and small to help solve business challenges through technology. We bring a unique combination of engineering and strategy to Make Data Work for organizations.. Our clients range from the travel and leisure industry to publishing, retail and banking. The common thread between our clients is their commitment to making data work as seen through their investment in those efforts.. In our quest to solve data challenges for our clients, we work with large enterprise, cloud based and marketing technology suites. We have a deep understanding of these solutions so we can help our clients make the most of their investment in an efficient way to have a data driven business.",Posted 5 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=78f2f8f8c6ff2a46&fccid=250ad56c7f62725d&vjs=3
Data Analyst,Data Analyst,UPL NA Inc.,"Pune, Maharashtra","Job Id: 6745 .    ........     City: Pune, Maharashtra, India .    ........     Department: Global Shared Services .    ........     Function: Global Shared Services .    ........     Employee Type: Permanent Full Time .    ........     Seniority Level: Associate.    .........   Description: .   Job Description: A Data Analyst is responsible for collecting, analysing, and interpreting complex data from various sources. They use this data to identify trends, patterns, and insights to inform business decisions. The specific responsibilities of a Data Analyst may vary depending on the organization, but some common tasks include: Collecting and analysing data from multiple sources, such as databases, Excel spreadsheets, and external data providers Cleaning and pre-processing data to ensure accuracy and completeness Identifying patterns and trends in data using statistical analysis and other data mining techniques Creating and maintaining reports and dashboards to present data insights to stakeholders Collaborating with cross-functional teams to understand and meet the data needs of the organization Communicating findings and recommendations to stakeholders in a clear and concise manner Continuously monitoring performance and suggesting improvements Keeping abreast of new technologies and trends in data analysis Bachelor's degree in a related field such as computer science, mathematics, statistics, economics, or other fields Strong analytical and problem-solving skills Strong communication and presentation skills Technical Skills Requirement: An expert in advanced Excel and X-lookup is someone who has a deep understanding of Excel and can use its advanced features and functions to analyse and manipulate data. They are also proficient in using the X-lookup function, which allows them to find and retrieve data from large, complex data sets quickly and easily. Some specific responsibilities and skills of an expert in advanced Excel and Xlookup may include: Creating and maintaining complex Excel spreadsheets, including advanced formulas, functions, and macros Using advanced Excel features such as pivot tables, charts, and data validation to analyse and present data Proficient in using X-lookup function and other lookup functions such as VLOOKUP, INDEX and MATCH Experience with Data Cleansing, Data Validation, and Data Analysis Experience in developing dashboards and reports using Excel Experience with Excel add-ins and other advanced Excel tools Strong analytical and problem-solving skills",Posted 29 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=69aa554461862a13&fccid=bed42f8c7b64d685&vjs=3
Data Analyst,Data Analyst,NIIF Infrastructure Finance Limited,"Mumbai, Maharashtra",Day shift,Posted 30+ days ago,2023-03-08,"₹3,00,000 - ₹3,50,000 a year",https://in.indeed.com/company/NIIF-Infrastructure-Finance-Limited/jobs/Data-Analyst-f74809ae085e4464?fccid=8f0e5c267ee00eb8&vjs=3
